message_id,sent_time_ns,receive_time_ns,latency_ms
24971,1779184611582629100,1779184611582749395,0.120295
24972,1779184611592627710,1779184611592739158,0.111448
24973,1779184611602619287,1779184611602723561,0.104274
24974,1779184611612618418,1779184611612728103,0.109685
24975,1779184611622624563,1779184611622742895,0.118332
24976,1779184611632622062,1779184611632734802,0.11274
24977,1779184611642621323,1779184611642739314,0.117991
24978,1779184611652621026,1779184611652739527,0.118501
24979,1779184611662625027,1779184611662744139,0.119112
24980,1779184611672626523,1779184611672737419,0.110896
24981,1779184611682634652,1779184611682797921,0.163269
24982,1779184611692620818,1779184611692732245,0.111427
24983,1779184611702632844,1779184611702762457,0.129613
24984,1779184611712624912,1779184611712749105,0.124193
24985,1779184611722624474,1779184611722742164,0.11769
24986,1779184611732623094,1779184611732741576,0.118482
24987,1779184611742630392,1779184611742763021,0.132629
24988,1779184611752626327,1779184611752743095,0.116768
24989,1779184611762624536,1779184611762739441,0.114905
24990,1779184611772620211,1779184611772738773,0.118562
24991,1779184611782645043,1779184611782771169,0.126126
24992,1779184611792632481,1779184611792753648,0.121167
24993,1779184611802620541,1779184611802726718,0.106177
24994,1779184611812621636,1779184611812734076,0.11244
24995,1779184611822628012,1779184611822748868,0.120856
24996,1779184611832623115,1779184611832737619,0.114504
24997,1779184611842624050,1779184611842731380,0.10733
24998,1779184611852615637,1779184611852727185,0.111548
24999,1779184611862625479,1779184611862741516,0.116037
25000,1779184611872623749,1779184611872733924,0.110175
25001,1779184611882622860,1779184611882738717,0.115857
25002,1779184611892617914,1779184611892725143,0.107229
25003,1779184611902626564,1779184611902751077,0.124513
25004,1779184611912626276,1779184611912746711,0.120435
25005,1779184611922640447,1779184611922764028,0.123581
25006,1779184611932620742,1779184611932739724,0.118982
25007,1779184611942629492,1779184611942761740,0.132248
25008,1779184611952625487,1779184611952743678,0.118191
25009,1779184611962622324,1779184611962740875,0.118551
25010,1779184611972624471,1779184611972738484,0.114013
25011,1779184611982630105,1779184611982773385,0.14328
25012,1779184611992630800,1779184611992752337,0.121537
25013,1779184612002620192,1779184612002751679,0.131487
25014,1779184612012624073,1779184612012742885,0.118812
25015,1779184612022637552,1779184612022768759,0.131207
25016,1779184612032626003,1779184612032738673,0.11267
25017,1779184612042619444,1779184612042750861,0.131417
25018,1779184612052617323,1779184612052753299,0.135976
25019,1779184612062624400,1779184612062751017,0.126617
25020,1779184612072617380,1779184612072728186,0.110806
25021,1779184612082625870,1779184612082750563,0.124693
25022,1779184612092616414,1779184612092729255,0.112841
25023,1779184612102624524,1779184612102775358,0.150834
