message_id,sent_time_ns,receive_time_ns,latency_ms
5246,1779188745169459385,1779188745169594651,0.135266
5247,1779188745179459464,1779188745179596012,0.136548
5248,1779188745189451447,1779188745189579008,0.127561
5249,1779188745199459821,1779188745199596639,0.136818
5250,1779188745209457024,1779188745209587671,0.130647
5251,1779188745219480467,1779188745219617105,0.136638
5252,1779188745229464295,1779188745229609459,0.145164
5253,1779188745239458863,1779188745239596092,0.137229
5254,1779188745249459161,1779188745249599566,0.140405
5255,1779188745259457577,1779188745259595828,0.138251
5256,1779188745269456112,1779188745269593852,0.13774
5257,1779188745279455249,1779188745279592648,0.137399
5258,1779188745289456940,1779188745289587467,0.130527
5259,1779188745299476385,1779188745299644663,0.168278
5260,1779188745309458330,1779188745309599216,0.140886
5261,1779188745319461804,1779188745319611337,0.149533
5262,1779188745329450732,1779188745329595625,0.144893
5263,1779188745339454407,1779188745339591416,0.137009
5264,1779188745349462400,1779188745349595372,0.132972
5265,1779188745359459974,1779188745359593186,0.133212
5266,1779188745369457167,1779188745369588996,0.131829
5267,1779188745379458368,1779188745379587682,0.129314
5268,1779188745389458556,1779188745389591117,0.132561
5269,1779188745399457322,1779188745399590854,0.133532
5270,1779188745409457731,1779188745409590131,0.1324
5271,1779188745419455275,1779188745419603274,0.147999
5272,1779188745429471845,1779188745429597091,0.125246
5273,1779188745439458007,1779188745439585868,0.127861
5274,1779188745449456112,1779188745449590656,0.134544
5275,1779188745459456671,1779188745459581046,0.124375
5276,1779188745469458122,1779188745469588127,0.130005
5277,1779188745479458932,1779188745479585941,0.127009
5278,1779188745489457377,1779188745489582273,0.124896
5279,1779188745499489035,1779188745499637305,0.14827
5280,1779188745509470679,1779188745509601656,0.130977
5281,1779188745519457863,1779188745519592086,0.134223
5282,1779188745529455136,1779188745529586714,0.131578
5283,1779188745539478939,1779188745539628632,0.149693
5284,1779188745549462006,1779188745549591620,0.129614
5285,1779188745559458587,1779188745559594183,0.135596
5286,1779188745569459157,1779188745569598911,0.139754
5287,1779188745579478502,1779188745579610260,0.131758
5288,1779188745589460195,1779188745589586754,0.126559
5289,1779188745599456537,1779188745599584037,0.1275
5290,1779188745609454952,1779188745609578716,0.123764
5291,1779188745619454800,1779188745619591107,0.136307
5292,1779188745629468053,1779188745629621643,0.15359
5293,1779188745639454586,1779188745639575685,0.121099
5294,1779188745649456508,1779188745649588608,0.1321
5295,1779188745659455735,1779188745659589227,0.133492
5296,1779188745669471413,1779188745669607680,0.136267
5297,1779188745679460060,1779188745679598922,0.138862
5298,1779188745689455810,1779188745689575937,0.120127
5299,1779188745699457241,1779188745699602966,0.145725
5300,1779188745709457229,1779188745709577647,0.120418
5301,1779188745719455474,1779188745719570401,0.114927
5302,1779188745729455673,1779188745729565059,0.109386
5303,1779188745739457254,1779188745739595826,0.138572
5304,1779188745749456992,1779188745749617285,0.160293
5305,1779188745759461409,1779188745759643092,0.181683
5306,1779188745769460064,1779188745769615588,0.155524
5307,1779188745779460914,1779188745779598484,0.13757
5308,1779188745789457406,1779188745789587502,0.130096
5309,1779188745799460159,1779188745799592249,0.13209
5310,1779188745809456070,1779188745809573221,0.117151
5311,1779188745819455026,1779188745819621571,0.166545
5312,1779188745829481545,1779188745829620647,0.139102
5313,1779188745839456095,1779188745839587032,0.130937
5314,1779188745849463698,1779188745849594915,0.131217
5315,1779188745859458095,1779188745859592289,0.134194
5316,1779188745869458274,1779188745869622835,0.164561
5317,1779188745879459475,1779188745879619527,0.160052
5318,1779188745889458942,1779188745889616559,0.157617
5319,1779188745899457788,1779188745899618411,0.160623
5320,1779188745909459560,1779188745909618820,0.15926
5321,1779188745919459388,1779188745919615392,0.156004
5322,1779188745929459927,1779188745929618476,0.158549
5323,1779188745939472309,1779188745939619406,0.147097
5324,1779188745949460154,1779188745949584569,0.124415
5325,1779188745959460262,1779188745959594285,0.134023
5326,1779188745969483244,1779188745969615985,0.132741
5327,1779188745979458876,1779188745979595364,0.136488
5328,1779188745989449848,1779188745989582899,0.133051
5329,1779188745999459624,1779188745999587325,0.127701
5330,1779188746009455706,1779188746009585360,0.129654
5331,1779188746019470743,1779188746019601730,0.130987
5332,1779188746029459380,1779188746029595426,0.136046
5333,1779188746039457044,1779188746039579335,0.122291
5334,1779188746049460729,1779188746049600754,0.140025
5335,1779188746059455859,1779188746059594110,0.138251
5336,1779188746069456769,1779188746069587175,0.130406
5337,1779188746079458191,1779188746079589268,0.131077
5338,1779188746089457117,1779188746089583546,0.126429
5339,1779188746099462456,1779188746099602961,0.140505
5340,1779188746109445242,1779188746109573164,0.127922
5341,1779188746119455881,1779188746119591397,0.135516
5342,1779188746129455318,1779188746129584863,0.129545
5343,1779188746139456339,1779188746139611852,0.155513
5344,1779188746149456207,1779188746149591743,0.135536
5345,1779188746159459943,1779188746159607171,0.147228
5346,1779188746169458278,1779188746169608332,0.150054
5347,1779188746179478896,1779188746179617828,0.138932
5348,1779188746189470208,1779188746189606115,0.135907
5349,1779188746199458024,1779188746199583581,0.125557
5350,1779188746209459034,1779188746209572028,0.112994
5351,1779188746219457360,1779188746219588878,0.131518
5352,1779188746229464933,1779188746229589728,0.124795
5353,1779188746239455043,1779188746239575170,0.120127
5354,1779188746249455452,1779188746249584877,0.129425
5355,1779188746259458627,1779188746259589364,0.130737
5356,1779188746269454969,1779188746269587779,0.13281
5357,1779188746279458043,1779188746279583249,0.125206
5358,1779188746289455837,1779188746289589360,0.133523
5359,1779188746299454473,1779188746299591713,0.13724
5360,1779188746309454873,1779188746309600658,0.145785
5361,1779188746319456465,1779188746319594525,0.13806
5362,1779188746329454359,1779188746329589925,0.135566
5363,1779188746339455109,1779188746339607226,0.152117
5364,1779188746349459536,1779188746349591866,0.13233
5365,1779188746359459064,1779188746359595051,0.135987
5366,1779188746369457770,1779188746369592735,0.134965
5367,1779188746379471675,1779188746379602001,0.130326
5368,1779188746389459120,1779188746389582864,0.123744
5369,1779188746399455482,1779188746399578875,0.123393
5370,1779188746409454368,1779188746409588612,0.134244
5371,1779188746419461771,1779188746419605883,0.144112
5372,1779188746429471478,1779188746429597987,0.126509
5373,1779188746439457300,1779188746439580843,0.123543
5374,1779188746449458631,1779188746449587013,0.128382
5375,1779188746459455373,1779188746459611258,0.155885
5376,1779188746469457606,1779188746469590297,0.132691
5377,1779188746479459969,1779188746479590526,0.130557
5378,1779188746489457704,1779188746489586938,0.129234
5379,1779188746499456500,1779188746499580554,0.124054
5380,1779188746509457240,1779188746509608796,0.151556
5381,1779188746519455786,1779188746519584429,0.128643
5382,1779188746529455684,1779188746529590369,0.134685
5383,1779188746539454671,1779188746539615164,0.160493
5384,1779188746549458377,1779188746549616936,0.158559
5385,1779188746559458055,1779188746559618417,0.160362
5386,1779188746569478822,1779188746569639856,0.161034
5387,1779188746579459414,1779188746579616731,0.157317
5388,1779188746589457980,1779188746589616019,0.158039
5389,1779188746599458851,1779188746599617330,0.158479
5390,1779188746609459500,1779188746609690647,0.231147
5391,1779188746619459369,1779188746619616636,0.157267
5392,1779188746629460009,1779188746629660597,0.200588
5393,1779188746639459206,1779188746639616192,0.156986
5394,1779188746649462451,1779188746649620599,0.158148
5395,1779188746659458502,1779188746659614366,0.155864
5396,1779188746669459252,1779188746669618292,0.15904
5397,1779188746679459451,1779188746679657585,0.198134
5398,1779188746689459740,1779188746689615684,0.155944
5399,1779188746699494965,1779188746699637655,0.14269
5400,1779188746709459377,1779188746709591456,0.132079
5401,1779188746719457552,1779188746719587066,0.129514
5402,1779188746729455416,1779188746729583548,0.128132
5403,1779188746739486784,1779188746739625045,0.138261
5404,1779188746749459521,1779188746749589827,0.130306
5405,1779188746759491340,1779188746759630853,0.139513
5406,1779188746769461192,1779188746769594073,0.132881
5407,1779188746779457824,1779188746779589623,0.131799
5408,1779188746789473913,1779188746789607886,0.133973
5409,1779188746799459495,1779188746799587186,0.127691
5410,1779188746809459653,1779188746809580151,0.120498
5411,1779188746819457087,1779188746819587624,0.130537
5412,1779188746829475080,1779188746829610195,0.135115
5413,1779188746839460591,1779188746839582341,0.12175
5414,1779188746849454849,1779188746849572671,0.117822
5415,1779188746859459246,1779188746859589682,0.130436
5416,1779188746869456650,1779188746869586364,0.129714
5417,1779188746879471506,1779188746879603866,0.13236
5418,1779188746889459472,1779188746889588947,0.129475
5419,1779188746899456455,1779188746899605927,0.149472
5420,1779188746909458918,1779188746909590246,0.131328
5421,1779188746919458677,1779188746919587911,0.129234
5422,1779188746929454347,1779188746929581657,0.12731
5423,1779188746939491366,1779188746939643573,0.152207
5424,1779188746949472879,1779188746949611852,0.138973
5425,1779188746959458140,1779188746959597744,0.139604
5426,1779188746969460283,1779188746969593875,0.133592
5427,1779188746979457366,1779188746979586379,0.129013
5428,1779188746989457375,1779188746989587520,0.130145
5429,1779188746999459197,1779188746999596295,0.137098
5430,1779188747009456591,1779188747009582388,0.125797
5431,1779188747019456960,1779188747019588879,0.131919
5432,1779188747029458562,1779188747029588147,0.129585
5433,1779188747039461777,1779188747039593165,0.131388
5434,1779188747049456126,1779188747049584498,0.128372
5435,1779188747059457968,1779188747059587873,0.129905
5436,1779188747069463377,1779188747069597521,0.134144
5437,1779188747079456113,1779188747079587491,0.131378
5438,1779188747089460901,1779188747089598090,0.137189
5439,1779188747099491718,1779188747099634818,0.1431
5440,1779188747109461469,1779188747109595202,0.133733
5441,1779188747119457761,1779188747119584170,0.126409
5442,1779188747129455496,1779188747129581634,0.126138
5443,1779188747139476876,1779188747139615247,0.138371
5444,1779188747149459191,1779188747149594777,0.135586
5445,1779188747159459220,1779188747159602921,0.143701
5446,1779188747169456574,1779188747169591098,0.134524
5447,1779188747179460070,1779188747179591047,0.130977
5448,1779188747189460600,1779188747189589904,0.129304
5449,1779188747199474304,1779188747199604640,0.130336
5450,1779188747209459465,1779188747209588188,0.128723
5451,1779188747219475815,1779188747219607073,0.131258
5452,1779188747229489570,1779188747229624475,0.134905
5453,1779188747239459783,1779188747239610427,0.150644
5454,1779188747249458389,1779188747249589577,0.131188
5455,1779188747259457306,1779188747259584356,0.12705
5456,1779188747269456574,1779188747269585187,0.128613
5457,1779188747279455531,1779188747279585506,0.129975
5458,1779188747289456982,1779188747289582670,0.125688
5459,1779188747299456491,1779188747299584422,0.127931
5460,1779188747309457992,1779188747309595642,0.13765
5461,1779188747319455937,1779188747319592285,0.136348
5462,1779188747329457660,1779188747329586623,0.128963
5463,1779188747339459432,1779188747339589177,0.129745
5464,1779188747349464921,1779188747349579137,0.114216
5465,1779188747359457967,1779188747359570289,0.112322
5466,1779188747369493493,1779188747369615463,0.12197
5467,1779188747379458075,1779188747379592158,0.134083
5468,1779188747389460078,1779188747389593420,0.133342
5469,1779188747399455999,1779188747399588048,0.132049
5470,1779188747409456980,1779188747409585443,0.128463
5471,1779188747419455556,1779188747419600420,0.144864
5472,1779188747429457349,1779188747429588466,0.131117
5473,1779188747439455334,1779188747439584658,0.129324
5474,1779188747449456114,1779188747449596810,0.140696
5475,1779188747459456344,1779188747459586389,0.130045
5476,1779188747469453898,1779188747469584565,0.130667
5477,1779188747479455290,1779188747479585826,0.130536
5478,1779188747489452263,1779188747489577369,0.125106
5479,1779188747499455728,1779188747499589250,0.133522
5480,1779188747509453673,1779188747509588067,0.134394
5481,1779188747519455135,1779188747519590952,0.135817
5482,1779188747529462929,1779188747529604186,0.141257
5483,1779188747539459401,1779188747539601510,0.142109
5484,1779188747549464981,1779188747549602210,0.137229
5485,1779188747559459249,1779188747559576560,0.117311
5486,1779188747569461652,1779188747569582561,0.120909
5487,1779188747579457173,1779188747579589352,0.132179
5488,1779188747589459436,1779188747589588259,0.128823
5489,1779188747599457081,1779188747599585323,0.128242
5490,1779188747609458252,1779188747609579561,0.121309
5491,1779188747619484490,1779188747619616860,0.13237
5492,1779188747629459191,1779188747629625836,0.166645
5493,1779188747639457808,1779188747639581571,0.123763
5494,1779188747649457386,1779188747649585468,0.128082
5495,1779188747659458257,1779188747659578183,0.119926
5496,1779188747669455971,1779188747669589413,0.133442
5497,1779188747679454548,1779188747679585735,0.131187
5498,1779188747689458324,1779188747689587507,0.129183
5499,1779188747699453213,1779188747699593488,0.140275
5500,1779188747709455646,1779188747709590992,0.135346
5501,1779188747719450947,1779188747719578668,0.127721
5502,1779188747729453070,1779188747729587604,0.134534
5503,1779188747739451496,1779188747739588234,0.136738
5504,1779188747749454981,1779188747749616877,0.161896
5505,1779188747759456263,1779188747759594704,0.138441
5506,1779188747769457093,1779188747769594472,0.137379
5507,1779188747779474876,1779188747779613387,0.138511
5508,1779188747789456700,1779188747789603167,0.146467
5509,1779188747799450718,1779188747799579070,0.128352
5510,1779188747809453923,1779188747809585341,0.131418
5511,1779188747819476204,1779188747819605839,0.129635
5512,1779188747829458099,1779188747829589006,0.130907
5513,1779188747839458038,1779188747839586831,0.128793
5514,1779188747849459139,1779188747849593673,0.134534
5515,1779188747859459749,1779188747859581018,0.121269
5516,1779188747869456582,1779188747869587649,0.131067
5517,1779188747879456991,1779188747879605492,0.148501
