message_id,sent_time_ns,receive_time_ns,latency_ms
4510,1778959353582004650,1778959353582126113,0.121463
4511,1778959353592010412,1778959353592135191,0.124779
4512,1778959353602029930,1778959353602151653,0.121723
4513,1778959353612006396,1778959353612128700,0.122304
4514,1778959353622006046,1778959353622126086,0.12004
4515,1778959353632022658,1778959353632145564,0.122906
4516,1778959353642008141,1778959353642127460,0.119319
4517,1778959353652003624,1778959353652116420,0.112796
4518,1778959353662015948,1778959353662141499,0.125551
4519,1778959353672016470,1778959353672151989,0.135519
4520,1778959353682015870,1778959353682150928,0.135058
4521,1778959353692020329,1778959353692165066,0.144737
4522,1778959353702003898,1778959353702120592,0.116694
4523,1778959353712012405,1778959353712147584,0.135179
4524,1778959353722015562,1778959353722178033,0.162471
4525,1778959353732004622,1778959353732127958,0.123336
4526,1778959353742005554,1778959353742139381,0.133827
4527,1778959353752038649,1778959353752214305,0.175656
4528,1778959353762005275,1778959353762124814,0.119539
4529,1778959353772003312,1778959353772138461,0.135149
4530,1778959353782011018,1778959353782133342,0.122324
4531,1778959353792018824,1778959353792141749,0.122925
4532,1778959353802020568,1778959353802138835,0.118267
4533,1778959353812012183,1778959353812152331,0.140148
4534,1778959353822015590,1778959353822144707,0.129117
4535,1778959353832025380,1778959353832196808,0.171428
4536,1778959353842014099,1778959353842153095,0.138996
4537,1778959353852027685,1778959353852158676,0.130991
4538,1778959353862007087,1778959353862136415,0.129328
4539,1778959353872008170,1778959353872140323,0.132153
4540,1778959353882013691,1778959353882132028,0.118337
4541,1778959353892002841,1778959353892163599,0.160758
4542,1778959353902005357,1778959353902126058,0.120701
4543,1778959353912002742,1778959353912119877,0.117135
4544,1778959353922020808,1778959353922214038,0.19323
4545,1778959353932016560,1778959353932154425,0.137865
4546,1778959353942014628,1778959353942135850,0.121222
4547,1778959353951999750,1778959353952116824,0.117074
4548,1778959353962005181,1778959353962113398,0.108217
4549,1778959353972002877,1778959353972123288,0.120411
4550,1778959353982015452,1778959353982150391,0.134939
4551,1778959353992005745,1778959353992132127,0.126382
4552,1778959354001999012,1778959354002113542,0.11453
4553,1778959354012001688,1778959354012126708,0.12502
4554,1778959354022003002,1778959354022125226,0.122224
4555,1778959354032008343,1778959354032155455,0.147112
4556,1778959354042009376,1778959354042157660,0.148284
4557,1778959354052019175,1778959354052193900,0.174725
4558,1778959354062006752,1778959354062145779,0.139027
4559,1778959354072009018,1778959354072156661,0.147643
4560,1778959354082018787,1778959354082195987,0.1772
4561,1778959354092016674,1778959354092181260,0.164586
4562,1778959354102005814,1778959354102144199,0.138385
4563,1778959354112017087,1778959354112154370,0.137283
4564,1778959354122012058,1778959354122131707,0.119649
4565,1778959354132005977,1778959354132124805,0.118828
4566,1778959354141999446,1778959354142132531,0.133085
4567,1778959354152011750,1778959354152144104,0.132354
4568,1778959354162004146,1778959354162123505,0.119359
4569,1778959354172010620,1778959354172142112,0.131492
4570,1778959354182002765,1778959354182121303,0.118538
4571,1778959354192002155,1778959354192123808,0.121653
4572,1778959354202008639,1778959354202142114,0.133475
4573,1778959354212003099,1778959354212125253,0.122154
4574,1778959354222002829,1778959354222127147,0.124318
4575,1778959354232018089,1778959354232138119,0.12003
4576,1778959354242003292,1778959354242125025,0.121733
4577,1778959354251997962,1778959354252132640,0.134678
4578,1778959354262011700,1778959354262150045,0.138345
4579,1778959354272000770,1778959354272134305,0.133535
4580,1778959354282014807,1778959354282152621,0.137814
4581,1778959354292051228,1778959354292180165,0.128937
4582,1778959354302004970,1778959354302124159,0.119189
4583,1778959354312007857,1778959354312128999,0.121142
4584,1778959354322010422,1778959354322154719,0.144297
4585,1778959354331967521,1778959354332089415,0.121894
4586,1778959354342015945,1778959354342141525,0.12558
4587,1778959354352003993,1778959354352125415,0.121422
4588,1778959354362003853,1778959354362145204,0.141351
4589,1778959354372000838,1778959354372132962,0.132124
4590,1778959354382058921,1778959354382180794,0.121873
4591,1778959354392005800,1778959354392127653,0.121853
4592,1778959354402001532,1778959354402116092,0.11456
4593,1778959354412003838,1778959354412125892,0.122054
4594,1778959354422011614,1778959354422130962,0.119348
4595,1778959354432000243,1778959354432145060,0.144817
4596,1778959354442003810,1778959354442129090,0.12528
4597,1778959354452009041,1778959354452142537,0.133496
4598,1778959354462031505,1778959354462153880,0.122375
4599,1778959354472005236,1778959354472125186,0.11995
4600,1778959354481999836,1778959354482116670,0.116834
4601,1778959354492003123,1778959354492131710,0.128587
4602,1778959354501998586,1778959354502118976,0.12039
4603,1778959354511998025,1778959354512114669,0.116644
4604,1778959354522004198,1778959354522124729,0.120531
4605,1778959354532005511,1778959354532123828,0.118317
4606,1778959354542004270,1778959354542122547,0.118277
4607,1778959354552018318,1778959354552182412,0.164094
4608,1778959354562010494,1778959354562154980,0.144486
